time,max_disp,kinetic,cfl,residual
2.962000e+00,8.767197e-02,1.155325e-01,2.014242e-01,1.581955e-04
2.964000e+00,8.896637e-02,1.138836e-01,2.011787e-01,1.571099e-04
2.966000e+00,9.019396e-02,1.121203e-01,2.009332e-01,1.559322e-04
2.968000e+00,9.135274e-02,1.102546e-01,2.006856e-01,1.546706e-04
2.970000e+00,9.244240e-02,1.082925e-01,2.004356e-01,1.533294e-04
2.972000e+00,9.378294e-02,1.062345e-01,2.001830e-01,1.519086e-04
2.974000e+00,9.533157e-02,1.040804e-01,1.999278e-01,1.504059e-04
2.976000e+00,9.683351e-02,1.018295e-01,1.996696e-01,1.488181e-04
2.978000e+00,9.827867e-02,9.948568e-02,1.994085e-01,1.471435e-04
2.980000e+00,9.965793e-02,9.705378e-02,1.991445e-01,1.453825e-04
2.982000e+00,1.009636e-01,9.454283e-02,1.988778e-01,1.435372e-04
2.984000e+00,1.021897e-01,9.196253e-02,1.986086e-01,1.416116e-04
2.986000e+00,1.033323e-01,8.932210e-02,1.983372e-01,1.396098e-04
2.988000e+00,1.043896e-01,8.663193e-02,1.980637e-01,1.375360e-04
2.990000e+00,1.053619e-01,8.390012e-02,1.977935e-01,1.353945e-04
2.992000e+00,1.062515e-01,8.113382e-02,1.975397e-01,1.331881e-04
2.994000e+00,1.070626e-01,7.833892e-02,1.972836e-01,1.309191e-04
2.996000e+00,1.078005e-01,7.552138e-02,1.970253e-01,1.285890e-04
2.998000e+00,1.084716e-01,7.268768e-02,1.967644e-01,1.261997e-04
3.000000e+00,1.091609e-01,6.984259e-02,1.965009e-01,1.237528e-04
3.002000e+00,1.102092e-01,6.699236e-02,1.962347e-01,1.212496e-04
3.004000e+00,1.111760e-01,6.414146e-02,1.959658e-01,1.186913e-04
3.006000e+00,1.120590e-01,6.129666e-02,1.957431e-01,1.160795e-04
3.008000e+00,1.128568e-01,5.846542e-02,1.955203e-01,1.134170e-04
3.010000e+00,1.135690e-01,5.565904e-02,1.952950e-01,1.107094e-04
3.012000e+00,1.141961e-01,5.289047e-02,1.950673e-01,1.079655e-04
3.014000e+00,1.147397e-01,5.017316e-02,1.948374e-01,1.051961e-04
3.016000e+00,1.152022e-01,4.752128e-02,1.946053e-01,1.024136e-04
3.018000e+00,1.155869e-01,4.494818e-02,1.943708e-01,9.963163e-05
3.020000e+00,1.158980e-01,4.246874e-02,1.941484e-01,9.686582e-05
3.022000e+00,1.161403e-01,4.009724e-02,1.939345e-01,9.413439e-05
3.024000e+00,1.163196e-01,3.784634e-02,1.937179e-01,9.145649e-05
3.026000e+00,1.164420e-01,3.572404e-02,1.934987e-01,8.884973e-05
3.028000e+00,1.165147e-01,3.373310e-02,1.932768e-01,8.632744e-05
3.030000e+00,1.165449e-01,3.186727e-02,1.930524e-01,8.389495e-05
3.032000e+00,1.165404e-01,3.011470e-02,1.928254e-01,8.154820e-05
3.034000e+00,1.165091e-01,2.845783e-02,1.925959e-01,7.927454e-05
3.036000e+00,1.164589e-01,2.687637e-02,1.923640e-01,7.705357e-05
3.038000e+00,1.163974e-01,2.534954e-02,1.921297e-01,7.485989e-05
3.040000e+00,1.163322e-01,2.386146e-02,1.919145e-01,7.266817e-05
3.042000e+00,1.162698e-01,2.240282e-02,1.917008e-01,7.045892e-05
3.044000e+00,1.162163e-01,2.097313e-02,1.914847e-01,6.822270e-05
3.046000e+00,1.161771e-01,1.957900e-02,1.912660e-01,6.596226e-05
3.048000e+00,1.161561e-01,1.822946e-02,1.910449e-01,6.368888e-05
3.050000e+00,1.161568e-01,1.693375e-02,1.908213e-01,6.141763e-05
3.052000e+00,1.161812e-01,1.569906e-02,1.905953e-01,5.916379e-05
3.054000e+00,1.162303e-01,1.453004e-02,1.903670e-01,5.694052e-05
3.056000e+00,1.163043e-01,1.342933e-02,1.901366e-01,5.475866e-05
3.058000e+00,1.164023e-01,1.239764e-02,1.899039e-01,5.262692e-05
3.060000e+00,1.165227e-01,1.143308e-02,1.896860e-01,5.055044e-05
3.062000e+00,1.166634e-01,1.053208e-02,1.894745e-01,4.853003e-05
3.064000e+00,1.168215e-01,9.690275e-03,1.892609e-01,4.656329e-05
3.066000e+00,1.169939e-01,8.905187e-03,1.890450e-01,4.464879e-05
3.068000e+00,1.171773e-01,8.175676e-03,1.888270e-01,4.278934e-05
3.070000e+00,1.173684e-01,7.500298e-03,1.886067e-01,4.098981e-05
3.072000e+00,1.175639e-01,6.875131e-03,1.883841e-01,3.925145e-05
3.074000e+00,1.177607e-01,6.294273e-03,1.881593e-01,3.756819e-05
3.076000e+00,1.179561e-01,5.752464e-03,1.879321e-01,3.593006e-05
3.078000e+00,1.181477e-01,5.248038e-03,1.877028e-01,3.433180e-05
3.080000e+00,1.183336e-01,4.784705e-03,1.874728e-01,3.278233e-05
3.082000e+00,1.185122e-01,4.371443e-03,1.872640e-01,3.131082e-05
3.084000e+00,1.186824e-01,4.021624e-03,1.870531e-01,2.996920e-05
3.086000e+00,1.188433e-01,3.751430e-03,1.868400e-01,2.883142e-05
3.088000e+00,1.189942e-01,3.577197e-03,1.866249e-01,2.798613e-05
3.090000e+00,1.191348e-01,3.511527e-03,1.864077e-01,2.751844e-05
3.092000e+00,1.192647e-01,3.560084e-03,1.861886e-01,2.748446e-05
3.094000e+00,1.193838e-01,3.720146e-03,1.859675e-01,2.789132e-05
3.096000e+00,1.194919e-01,3.982050e-03,1.857444e-01,2.869615e-05
3.098000e+00,1.195890e-01,4.331746e-03,1.855195e-01,2.982317e-05
3.100000e+00,1.196752e-01,4.753537e-03,1.852928e-01,3.118595e-05
3.102000e+00,1.197507e-01,5.230376e-03,1.850653e-01,3.270131e-05
3.104000e+00,1.198158e-01,5.745340e-03,1.848592e-01,3.429573e-05
3.106000e+00,1.198711e-01,6.282699e-03,1.846519e-01,3.590940e-05
3.108000e+00,1.199175e-01,6.829845e-03,1.844429e-01,3.749890e-05
3.110000e+00,1.199557e-01,7.377914e-03,1.842321e-01,3.903775e-05
3.112000e+00,1.199871e-01,7.920163e-03,1.840195e-01,4.051169e-05
3.114000e+00,1.200129e-01,8.449784e-03,1.838050e-01,4.191093e-05
3.116000e+00,1.200344e-01,8.957618e-03,1.835886e-01,4.322311e-05
3.118000e+00,1.200532e-01,9.432237e-03,1.833703e-01,4.443067e-05
3.120000e+00,1.200705e-01,9.862124e-03,1.831502e-01,4.551416e-05
3.122000e+00,1.200877e-01,1.023775e-02,1.829283e-01,4.645744e-05
3.124000e+00,1.201058e-01,1.055268e-02,1.827045e-01,4.725074e-05
3.126000e+00,1.201258e-01,1.080309e-02,1.824943e-01,4.789026e-05
3.128000e+00,1.201483e-01,1.098669e-02,1.822899e-01,4.837561e-05
3.130000e+00,1.201734e-01,1.110178e-02,1.820838e-01,4.870713e-05
3.132000e+00,1.202011e-01,1.114692e-02,1.818761e-01,4.888447e-05
3.134000e+00,1.202309e-01,1.112129e-02,1.816668e-01,4.890672e-05
3.136000e+00,1.202620e-01,1.102495e-02,1.814561e-01,4.877314e-05
3.138000e+00,1.202931e-01,1.085893e-02,1.812439e-01,4.848356e-05
3.140000e+00,1.203228e-01,1.062543e-02,1.810303e-01,4.803884e-05
3.142000e+00,1.203493e-01,1.032745e-02,1.808153e-01,4.744069e-05
3.144000e+00,1.203711e-01,9.968277e-03,1.805989e-01,4.669055e-05
3.146000e+00,1.203861e-01,9.551610e-03,1.803841e-01,4.578907e-05
3.148000e+00,1.203928e-01,9.082584e-03,1.802025e-01,4.473738e-05
3.150000e+00,1.203897e-01,8.569095e-03,1.800191e-01,4.354034e-05
3.152000e+00,1.203757e-01,8.022789e-03,1.798338e-01,4.221031e-05
3.154000e+00,1.203498e-01,7.458837e-03,1.796468e-01,4.076975e-05
3.156000e+00,1.203116e-01,6.894846e-03,1.794579e-01,3.925162e-05
3.158000e+00,1.202611e-01,6.349683e-03,1.792673e-01,3.769881e-05
3.160000e+00,1.201986e-01,5.842142e-03,1.790750e-01,3.616312e-05
3.162000e+00,1.201262e-01,4.523951e-03,1.788805e-01,3.313468e-05
3.164000e+00,1.200429e-01,4.430137e-03,1.786867e-01,3.097123e-05
3.166000e+00,1.199504e-01,3.805041e-03,1.784931e-01,2.963390e-05
3.168000e+00,1.198498e-01,3.823549e-03,1.783153e-01,2.857527e-05
3.170000e+00,1.197414e-01,3.637328e-03,1.781388e-01,2.825075e-05
3.172000e+00,1.196271e-01,3.708166e-03,1.779603e-01,2.804411e-05
3.174000e+00,1.195070e-01,3.759120e-03,1.777800e-01,2.828083e-05
3.176000e+00,1.193820e-01,3.915990e-03,1.775981e-01,2.867952e-05
3.178000e+00,1.192520e-01,4.084282e-03,1.774146e-01,2.928814e-05
3.180000e+00,1.191172e-01,4.292139e-03,1.772296e-01,2.997624e-05
3.182000e+00,1.189776e-01,4.495765e-03,1.770405e-01,3.068991e-05
3.184000e+00,1.188318e-01,4.661761e-03,1.768496e-01,3.135871e-05
3.186000e+00,1.186795e-01,4.793711e-03,1.766588e-01,3.185701e-05
3.188000e+00,1.185201e-01,5.023907e-03,1.764675e-01,3.246728e-05
3.190000e+00,1.183523e-01,5.182512e-03,1.762749e-01,3.310294e-05
3.192000e+00,1.181754e-01,5.379322e-03,1.760893e-01,3.367408e-05
3.194000e+00,1.179886e-01,5.556502e-03,1.759132e-01,3.426388e-05
3.196000e+00,1.177913e-01,5.757743e-03,1.757358e-01,3.485037e-05
3.198000e+00,1.175829e-01,5.911866e-03,1.755555e-01,3.539207e-05
3.200000e+00,1.173633e-01,6.144703e-03,1.753742e-01,3.597260e-05
3.202000e+00,1.171321e-01,6.373395e-03,1.751925e-01,3.665637e-05
3.204000e+00,1.168897e-01,6.646083e-03,1.750097e-01,3.738493e-05
3.206000e+00,1.166363e-01,6.965076e-03,1.748255e-01,3.822858e-05
3.208000e+00,1.163720e-01,7.279340e-03,1.746399e-01,3.911094e-05
3.210000e+00,1.160974e-01,7.614273e-03,1.744529e-01,3.999555e-05
3.212000e+00,1.158127e-01,7.939069e-03,1.742648e-01,4.087468e-05
3.214000e+00,1.155185e-01,8.258275e-03,1.740753e-01,4.171463e-05
3.216000e+00,1.152150e-01,8.557129e-03,1.738846e-01,4.250474e-05
3.218000e+00,1.149027e-01,8.834743e-03,1.737068e-01,4.322828e-05
3.220000e+00,1.145819e-01,9.084438e-03,1.735318e-01,4.387946e-05
3.222000e+00,1.142529e-01,9.304847e-03,1.733556e-01,4.445183e-05
3.224000e+00,1.139158e-01,9.493283e-03,1.731782e-01,4.494352e-05
3.226000e+00,1.135709e-01,9.650326e-03,1.729997e-01,4.535449e-05
3.228000e+00,1.132180e-01,9.777920e-03,1.728200e-01,4.568989e-05
3.230000e+00,1.128572e-01,9.880306e-03,1.726392e-01,4.595881e-05
3.232000e+00,1.124883e-01,9.962336e-03,1.724571e-01,4.617331e-05
3.234000e+00,1.121112e-01,1.002896e-02,1.722739e-01,4.634561e-05
3.236000e+00,1.117254e-01,1.008506e-02,1.720895e-01,4.648736e-05
3.238000e+00,1.113308e-01,1.013606e-02,1.719039e-01,4.661053e-05
3.240000e+00,1.109267e-01,1.018755e-02,1.717171e-01,4.672814e-05
3.242000e+00,1.105130e-01,1.024384e-02,1.715291e-01,4.685205e-05
3.244000e+00,1.100892e-01,1.030582e-02,1.713568e-01,4.698851e-05
3.246000e+00,1.096548e-01,1.037022e-02,1.711836e-01,4.713459e-05
3.248000e+00,1.092098e-01,1.043096e-02,1.710093e-01,4.727903e-05
3.250000e+00,1.087539e-01,1.048142e-02,1.708341e-01,4.740691e-05
3.252000e+00,1.082872e-01,1.051602e-02,1.706579e-01,4.750426e-05
3.254000e+00,1.078097e-01,1.053107e-02,1.704808e-01,4.756080e-05
3.256000e+00,1.073915e-01,1.052439e-02,1.703029e-01,4.757017e-05
3.258000e+00,1.069737e-01,1.049509e-02,1.701240e-01,4.752911e-05
3.260000e+00,1.065393e-01,1.044321e-02,1.699442e-01,4.743666e-05
3.262000e+00,1.060911e-01,1.036891e-02,1.697635e-01,4.729298e-05
3.264000e+00,1.056322e-01,1.027220e-02,1.695819e-01,4.709795e-05
3.266000e+00,1.051658e-01,1.015254e-02,1.693993e-01,4.685036e-05
3.268000e+00,1.046952e-01,1.000952e-02,1.692157e-01,4.654814e-05
3.270000e+00,1.042232e-01,9.843353e-03,1.690444e-01,4.618980e-05
3.272000e+00,1.037519e-01,9.655602e-03,1.688747e-01,4.577610e-05
3.274000e+00,1.032833e-01,9.448641e-03,1.687041e-01,4.531033e-05
3.276000e+00,1.028183e-01,9.225274e-03,1.685328e-01,4.479721e-05
3.278000e+00,1.023576e-01,8.988148e-03,1.683607e-01,4.424162e-05
3.280000e+00,1.019009e-01,8.740386e-03,1.681879e-01,4.364882e-05
3.282000e+00,1.014478e-01,8.485934e-03,1.680143e-01,4.302591e-05
3.284000e+00,1.009974e-01,8.229811e-03,1.678399e-01,4.238301e-05
3.286000e+00,1.005487e-01,7.977073e-03,1.676648e-01,4.173245e-05
3.288000e+00,1.001010e-01,7.731729e-03,1.674889e-01,4.108594e-05
3.290000e+00,9.965358e-02,7.496060e-03,1.673153e-01,4.045202e-05
3.292000e+00,9.920626e-02,7.271051e-03,1.671455e-01,3.983552e-05
3.294000e+00,9.875943e-02,7.057025e-03,1.669749e-01,3.923880e-05
3.296000e+00,9.831409e-02,6.854369e-03,1.668035e-01,3.866364e-05
3.298000e+00,9.787189e-02,6.663618e-03,1.666327e-01,3.811241e-05
3.300000e+00,9.743505e-02,6.485206e-03,1.664661e-01,3.758777e-05
3.302000e+00,9.716022e-02,6.318952e-03,1.662989e-01,3.709138e-05
3.304000e+00,9.690300e-02,6.163879e-03,1.661311e-01,3.662272e-05
3.306000e+00,9.666103e-02,6.018583e-03,1.659626e-01,3.617920e-05
3.308000e+00,9.643356e-02,5.881867e-03,1.657946e-01,3.575773e-05
3.310000e+00,9.622005e-02,5.752812e-03,1.656328e-01,3.535589e-05
3.312000e+00,9.602014e-02,5.630770e-03,1.654705e-01,3.497205e-05
3.314000e+00,9.583362e-02,5.515054e-03,1.653076e-01,3.460476e-05
3.316000e+00,9.566040e-02,5.405089e-03,1.651440e-01,3.425250e-05
3.318000e+00,9.550042e-02,5.300814e-03,1.649800e-01,3.391455e-05
3.320000e+00,9.535361e-02,5.202797e-03,1.648153e-01,3.359216e-05
3.322000e+00,9.521976e-02,5.111988e-03,1.646500e-01,3.328844e-05
3.324000e+00,9.509848e-02,5.028964e-03,1.644842e-01,3.300663e-05
3.326000e+00,9.498911e-02,4.953370e-03,1.643177e-01,3.274780e-05
3.328000e+00,9.489069e-02,4.883703e-03,1.641507e-01,3.250934e-05
3.330000e+00,9.480194e-02,4.817695e-03,1.639933e-01,3.228526e-05
3.332000e+00,9.472131e-02,4.753060e-03,1.638376e-01,3.206805e-05
3.334000e+00,9.464697e-02,4.687601e-03,1.636814e-01,3.185021e-05
3.336000e+00,9.457694e-02,4.619310e-03,1.635248e-01,3.162450e-05
3.338000e+00,9.450920e-02,4.547023e-03,1.633678e-01,3.138525e-05
3.340000e+00,9.444175e-02,4.470209e-03,1.632104e-01,3.112921e-05
3.342000e+00,9.437280e-02,4.389013e-03,1.630527e-01,3.085530e-05
3.344000e+00,9.430086e-02,4.304226e-03,1.630016e-01,3.056478e-05
3.346000e+00,9.422486e-02,4.216941e-03,1.631641e-01,3.026061e-05
3.348000e+00,9.414422e-02,4.128225e-03,1.633252e-01,2.994641e-05
3.350000e+00,9.405889e-02,4.038686e-03,1.634851e-01,2.962505e-05
3.352000e+00,9.396939e-02,3.948205e-03,1.636437e-01,2.929726e-05
3.354000e+00,9.387672e-02,3.855766e-03,1.638324e-01,2.896070e-05
3.356000e+00,9.378236e-02,3.759618e-03,1.640408e-01,2.860969e-05
3.358000e+00,9.368808e-02,3.657849e-03,1.642478e-01,2.823644e-05
3.360000e+00,9.359585e-02,3.548829e-03,1.644535e-01,2.783288e-05
3.362000e+00,9.350770e-02,3.432492e-03,1.646577e-01,2.739418e-05
3.364000e+00,9.342551e-02,3.309774e-03,1.648606e-01,2.692050e-05
3.366000e+00,9.335091e-02,3.182343e-03,1.650622e-01,2.641564e-05
3.368000e+00,9.334978e-02,3.051757e-03,1.652624e-01,2.588480e-05
3.370000e+00,9.335898e-02,2.919132e-03,1.654614e-01,2.533205e-05
3.372000e+00,9.337387e-02,2.785386e-03,1.656593e-01,2.476015e-05
3.374000e+00,9.339238e-02,2.651465e-03,1.658560e-01,2.417175e-05
3.376000e+00,9.341212e-02,2.518613e-03,1.660517e-01,2.357063e-05
3.378000e+00,9.343045e-02,2.388055e-03,1.662463e-01,2.296169e-05
3.380000e+00,9.344463e-02,2.260864e-03,1.664397e-01,2.234997e-05
3.382000e+00,9.345198e-02,2.137721e-03,1.666318e-01,2.173966e-05
3.384000e+00,9.345004e-02,2.018822e-03,1.668228e-01,2.113307e-05
3.386000e+00,9.343670e-02,1.904087e-03,1.670124e-01,2.053059e-05
3.388000e+00,9.341034e-02,1.793719e-03,1.672008e-01,1.993264e-05
3.390000e+00,9.336993e-02,1.688425e-03,1.673879e-01,1.934208e-05
3.392000e+00,9.331507e-02,1.589317e-03,1.675737e-01,1.876499e-05
3.394000e+00,9.324605e-02,1.497569e-03,1.677582e-01,1.820966e-05
3.396000e+00,9.316375e-02,1.414110e-03,1.679416e-01,1.768459e-05
3.398000e+00,9.306964e-02,1.339507e-03,1.681238e-01,1.719727e-05
3.400000e+00,9.296563e-02,1.273892e-03,1.683048e-01,1.675336e-05
3.402000e+00,9.285395e-02,1.216693e-03,1.684847e-01,1.635517e-05
3.404000e+00,9.273698e-02,1.166524e-03,1.686635e-01,1.599951e-05
3.406000e+00,9.261715e-02,1.121525e-03,1.688411e-01,1.567775e-05
3.408000e+00,9.249675e-02,1.079972e-03,1.690175e-01,1.537901e-05
3.410000e+00,9.237780e-02,1.040881e-03,1.691927e-01,1.509472e-05
3.412000e+00,9.226198e-02,1.004156e-03,1.693666e-01,1.482187e-05
3.414000e+00,9.215052e-02,9.703993e-04,1.695394e-01,1.456323e-05
3.416000e+00,9.204414e-02,9.405924e-04,1.697111e-01,1.432581e-05
3.418000e+00,9.194308e-02,9.157319e-04,1.698815e-01,1.411848e-05
3.420000e+00,9.184709e-02,8.965259e-04,1.700507e-01,1.394938e-05
3.422000e+00,9.175551e-02,8.832029e-04,1.702185e-01,1.382356e-05
3.424000e+00,9.166732e-02,8.756678e-04,1.703847e-01,1.374245e-05
3.426000e+00,9.158129e-02,8.738687e-04,1.705492e-01,1.370592e-05
3.428000e+00,9.149608e-02,8.780591e-04,1.707120e-01,1.371501e-05
3.430000e+00,9.141038e-02,8.886788e-04,1.708731e-01,1.377262e-05
3.432000e+00,9.132297e-02,9.058872e-04,1.710325e-01,1.388092e-05
3.434000e+00,9.123290e-02,9.291655e-04,1.711901e-01,1.403754e-05
3.436000e+00,9.113947e-02,9.573241e-04,1.713459e-01,1.423426e-05
3.438000e+00,9.104234e-02,9.888555e-04,1.715001e-01,1.445907e-05
3.440000e+00,9.094150e-02,1.022292e-03,1.716526e-01,1.469962e-05
3.442000e+00,9.083726e-02,1.056262e-03,1.718036e-01,1.494506e-05
3.444000e+00,9.073017e-02,1.089265e-03,1.719530e-01,1.518523e-05
3.446000e+00,9.062104e-02,1.119505e-03,1.721010e-01,1.540891e-05
3.448000e+00,9.051074e-02,1.145057e-03,1.722474e-01,1.560374e-05
3.450000e+00,9.040022e-02,1.164347e-03,1.723923e-01,1.575838e-05
3.452000e+00,9.029035e-02,1.176689e-03,1.725357e-01,1.586602e-05
3.454000e+00,9.018188e-02,1.182503e-03,1.726775e-01,1.592673e-05
3.456000e+00,9.007538e-02,1.183025e-03,1.728528e-01,1.594696e-05
3.458000e+00,8.997122e-02,1.179836e-03,1.730413e-01,1.593676e-05
3.460000e+00,8.986953e-02,1.174423e-03,1.732282e-01,1.590668e-05
3.462000e+00,8.977026e-02,1.167913e-03,1.734133e-01,1.586561e-05
3.464000e+00,8.967317e-02,1.160969e-03,1.735968e-01,1.581967e-05
3.466000e+00,8.957790e-02,1.153709e-03,1.737787e-01,1.577145e-05
3.468000e+00,8.948399e-02,1.145908e-03,1.739591e-01,1.572030e-05
3.470000e+00,8.939099e-02,1.137440e-03,1.741379e-01,1.566466e-05
3.472000e+00,8.930847e-02,1.128615e-03,1.743152e-01,1.560495e-05
3.474000e+00,8.926010e-02,1.120183e-03,1.744910e-01,1.554492e-05
3.476000e+00,8.920957e-02,1.113064e-03,1.746654e-01,1.549058e-05
3.478000e+00,8.915627e-02,1.108127e-03,1.748382e-01,1.544834e-05
3.480000e+00,8.910001e-02,1.106039e-03,1.750096e-01,1.542369e-05
3.482000e+00,8.904101e-02,1.107213e-03,1.751794e-01,1.542056e-05
3.484000e+00,8.897986e-02,1.111670e-03,1.753477e-01,1.544057e-05
3.486000e+00,8.891746e-02,1.118939e-03,1.755145e-01,1.548206e-05
3.488000e+00,8.885493e-02,1.128177e-03,1.756799e-01,1.554013e-05
3.490000e+00,8.879350e-02,1.138562e-03,1.758438e-01,1.560846e-05
3.492000e+00,8.873437e-02,1.149884e-03,1.760062e-01,1.568290e-05
3.494000e+00,8.867864e-02,1.163001e-03,1.761673e-01,1.576541e-05
3.496000e+00,8.862711e-02,1.179688e-03,1.763270e-01,1.586523e-05
3.498000e+00,8.858029e-02,1.201711e-03,1.764853e-01,1.599479e-05
3.500000e+00,8.853826e-02,1.229812e-03,1.766421e-01,1.616234e-05
3.502000e+00,8.850065e-02,1.263262e-03,1.767975e-01,1.636665e-05
3.504000e+00,8.846665e-02,1.300552e-03,1.769514e-01,1.659842e-05
3.506000e+00,8.843502e-02,1.340246e-03,1.771038e-01,1.684660e-05
3.508000e+00,8.840418e-02,1.381452e-03,1.772547e-01,1.710317e-05
3.510000e+00,8.837228e-02,1.423489e-03,1.774042e-01,1.736330e-05
3.512000e+00,8.833734e-02,1.465456e-03,1.775521e-01,1.762222e-05
3.514000e+00,8.829739e-02,1.506219e-03,1.776987e-01,1.787369e-05
3.516000e+00,8.825059e-02,1.544956e-03,1.778437e-01,1.811179e-05
3.518000e+00,8.819538e-02,1.581704e-03,1.779871e-01,1.833445e-05
3.520000e+00,8.813062e-02,1.617482e-03,1.781286e-01,1.854539e-05
3.522000e+00,8.805563e-02,1.653877e-03,1.782684e-01,1.875289e-05
3.524000e+00,8.797026e-02,1.692284e-03,1.784063e-01,1.896589e-05
3.526000e+00,8.787492e-02,1.733543e-03,1.785423e-01,1.919054e-05
3.528000e+00,8.777048e-02,1.778002e-03,1.786763e-01,1.942952e-05
3.530000e+00,8.765825e-02,1.825907e-03,1.788084e-01,1.968367e-05
3.532000e+00,8.753983e-02,1.877558e-03,1.789386e-01,1.995387e-05
3.534000e+00,8.741697e-02,1.933190e-03,1.790669e-01,2.024107e-05
3.536000e+00,8.729146e-02,1.992690e-03,1.791932e-01,2.054501e-05
3.538000e+00,8.716500e-02,2.055538e-03,1.793177e-01,2.086327e-05
3.540000e+00,8.703904e-02,2.120925e-03,1.794403e-01,2.119170e-05
3.542000e+00,8.691473e-02,2.188079e-03,1.795611e-01,2.152579e-05
3.544000e+00,8.679281e-02,2.256336e-03,1.796801e-01,2.186171e-05
3.546000e+00,8.667362e-02,2.325309e-03,1.798273e-01,2.219681e-05
3.548000e+00,8.655703e-02,2.394908e-03,1.799934e-01,2.252996e-05
3.550000e+00,8.644253e-02,2.465378e-03,1.801575e-01,2.286157e-05
3.552000e+00,8.632921e-02,2.537621e-03,1.803198e-01,2.319442e-05
3.554000e+00,8.621588e-02,2.612453e-03,1.804803e-01,2.353249e-05
3.556000e+00,8.610115e-02,2.690921e-03,1.806389e-01,2.387995e-05
3.558000e+00,8.598356e-02,2.773545e-03,1.807957e-01,2.424001e-05
3.560000e+00,8.586165e-02,2.860406e-03,1.809508e-01,2.461348e-05
3.562000e+00,8.573409e-02,2.951096e-03,1.811041e-01,2.499888e-05
3.564000e+00,8.559980e-02,3.045264e-03,1.812556e-01,2.539382e-05
3.566000e+00,8.545796e-02,3.142986e-03,1.814055e-01,2.579711e-05
3.568000e+00,8.530813e-02,3.244981e-03,1.815536e-01,2.621001e-05
3.570000e+00,8.515017e-02,3.352372e-03,1.817001e-01,2.663599e-05
3.572000e+00,8.498428e-02,3.466236e-03,1.818447e-01,2.707900e-05
3.574000e+00,8.481523e-02,3.587188e-03,1.819877e-01,2.754166e-05
3.576000e+00,8.466460e-02,3.715189e-03,1.821289e-01,2.802406e-05
3.578000e+00,8.450835e-02,3.849753e-03,1.822684e-01,2.852414e-05
3.580000e+00,8.434637e-02,3.990041e-03,1.824063e-01,2.903845e-05
3.582000e+00,8.417863e-02,4.135128e-03,1.825425e-01,2.956295e-05
3.584000e+00,8.400511e-02,4.284282e-03,1.826770e-01,3.009401e-05
3.586000e+00,8.382578e-02,4.437195e-03,1.828100e-01,3.062936e-05
3.588000e+00,8.364059e-02,4.594392e-03,1.829413e-01,3.116917e-05
3.590000e+00,8.344945e-02,4.756411e-03,1.830709e-01,3.171517e-05
3.592000e+00,8.325222e-02,4.923915e-03,1.831990e-01,3.226927e-05
3.594000e+00,8.304867e-02,5.096877e-03,1.833254e-01,3.283221e-05
3.596000e+00,8.283855e-02,5.274624e-03,1.834500e-01,3.340242e-05
3.598000e+00,8.262153e-02,5.455868e-03,1.835726e-01,3.397636e-05
3.600000e+00,8.239726e-02,5.639011e-03,1.836931e-01,3.454925e-05
3.602000e+00,8.216538e-02,5.822328e-03,1.838115e-01,3.511602e-05
3.604000e+00,8.192558e-02,6.004083e-03,1.839276e-01,3.567168e-05
3.606000e+00,8.167758e-02,6.182831e-03,1.840415e-01,3.621190e-05
3.608000e+00,8.142121e-02,6.357812e-03,1.841532e-01,3.673398e-05
3.610000e+00,8.115642e-02,6.529393e-03,1.842626e-01,3.723804e-05
3.612000e+00,8.088328e-02,6.698953e-03,1.843699e-01,3.772743e-05
3.614000e+00,8.060202e-02,6.868253e-03,1.844749e-01,3.820744e-05
3.616000e+00,8.031300e-02,7.038381e-03,1.845778e-01,3.868266e-05
3.618000e+00,8.001675e-02,7.209309e-03,1.846785e-01,3.915472e-05
3.620000e+00,7.971389e-02,7.380129e-03,1.847770e-01,3.962227e-05
3.622000e+00,7.940518e-02,7.549942e-03,1.849098e-01,4.008277e-05
3.624000e+00,7.909140e-02,7.718366e-03,1.850576e-01,4.053469e-05
3.626000e+00,7.877342e-02,7.885521e-03,1.852032e-01,4.097803e-05
3.628000e+00,7.845207e-02,8.051698e-03,1.853467e-01,4.141367e-05
3.630000e+00,7.812816e-02,8.217271e-03,1.854881e-01,4.184271e-05
3.632000e+00,7.780240e-02,8.382732e-03,1.856274e-01,4.226643e-05
3.634000e+00,7.747541e-02,8.548619e-03,1.857648e-01,4.268636e-05
3.636000e+00,7.714767e-02,8.715250e-03,1.859002e-01,4.310379e-05
3.638000e+00,7.681948e-02,8.882358e-03,1.860336e-01,4.351895e-05
3.640000e+00,7.649104e-02,9.048993e-03,1.861651e-01,4.393037e-05
3.642000e+00,7.616236e-02,9.213925e-03,1.862945e-01,4.433537e-05
3.644000e+00,7.583335e-02,9.376182e-03,1.864219e-01,4.473134e-05
3.646000e+00,7.550380e-02,9.535388e-03,1.865472e-01,4.511689e-05
3.648000e+00,7.517347e-02,9.691633e-03,1.866705e-01,4.549201e-05
3.650000e+00,7.484205e-02,9.845242e-03,1.867915e-01,4.585749e-05
3.652000e+00,7.450925e-02,9.996730e-03,1.869105e-01,4.621451e-05
3.654000e+00,7.417479e-02,1.014693e-02,1.870273e-01,4.656481e-05
3.656000e+00,7.383847e-02,1.029676e-02,1.871420e-01,4.691068e-05
3.658000e+00,7.350015e-02,1.044675e-02,1.872547e-01,4.725404e-05
